precio_usd,fecha,nuevos_usuarios,volumen_depositos_usd,retorno_diario
71127.957103332,2026-04-09,121,50382.51,0.004844343525129968
72118.44858894373,2026-04-09,121,50382.51,0.013925487613440035
72037.6426727806,2026-04-09,121,50382.51,-0.0011204610989861141
72336.54140048083,2026-04-09,121,50382.51,0.0041492019534554725
71893.610912954,2026-04-09,121,50382.51,-0.006123191390567162
72070.08677387866,2026-04-09,121,50382.51,0.0024546807245269253
72383.7859971068,2026-04-09,121,50382.51,0.004352696621725549
72266.84687965605,2026-04-09,121,50382.51,-0.001615542981620477
72038.73499515245,2026-04-09,121,50382.51,-0.00315652189562754
71770.7468500515,2026-04-10,238,57097.9,-0.0037200562325114817
71901.79175365834,2026-04-10,238,57097.9,0.0018258818440419766
72173.42838519269,2026-04-10,238,57097.9,0.0037778840402893366
71953.23424014167,2026-04-10,238,57097.9,-0.003050903219891876
71865.73686761591,2026-04-10,238,57097.9,-0.0012160311270198454
72079.56841539979,2026-04-10,238,57097.9,0.0029754310900307335
72112.96420024637,2026-04-10,238,57097.9,0.00046331832419022057
71817.12552073848,2026-04-10,238,57097.9,-0.004102434046205472
71470.27731650925,2026-04-10,238,57097.9,-0.0048296029911287786
71593.7324591,2026-04-10,238,57097.9,0.0017273634191179443
71796.50490633331,2026-04-10,238,57097.9,0.002832265343186924
71920.85028120317,2026-04-10,238,57097.9,0.0017319140399949529
72119.88962425478,2026-04-10,238,57097.9,0.0027674776128672196
72262.57545693751,2026-04-10,238,57097.9,0.0019784532869659976
72352.99495246565,2026-04-10,238,57097.9,0.0012512631186529788
72910.286509564,2026-04-10,238,57097.9,0.007702397909920222
72416.71456276764,2026-04-10,238,57097.9,-0.006769579032330664
73047.87605887717,2026-04-10,238,57097.9,0.008715688082790107
73108.13417606706,2026-04-10,238,57097.9,0.0008249126523722783
73113.35661801924,2026-04-10,238,57097.9,7.143448551971687e-05
73242.51336592567,2026-04-10,238,57097.9,0.001766527401842577
73154.25045773029,2026-04-10,238,57097.9,-0.00120507754498278
73030.13569896588,2026-04-10,238,57097.9,-0.0016966171888552761
72926.07869726027,2026-04-10,238,57097.9,-0.001424850176022452
72843.71988601146,2026-04-11,70,59887.86,-0.0011293464933265218
72933.62950394394,2026-04-11,70,59887.86,0.0012342809795158338
72979.02160669946,2026-04-11,70,59887.86,0.0006223754811636173
72886.12041481228,2026-04-11,70,59887.86,-0.0012729848913000108
72827.93298111406,2026-04-11,70,59887.86,-0.0007983335286204651
72843.21745118427,2026-04-11,70,59887.86,0.00020987098554847705
72842.7231933809,2026-04-11,70,59887.86,-6.785227515737624e-06
72775.97739192744,2026-04-11,70,59887.86,-0.0009163001948218064
72766.14590799584,2026-04-11,70,59887.86,-0.00013509243412357375
72772.64644979121,2026-04-11,70,59887.86,8.933469973237962e-05
72853.90041790249,2026-04-11,70,59887.86,0.0011165454614507908
72817.08792837358,2026-04-11,70,59887.86,-0.0005052919516695953
72916.14120350627,2026-04-11,70,59887.86,0.0013603026150965647
72804.2299612631,2026-04-11,70,59887.86,-0.0015347938110277237
72748.47373621527,2026-04-11,70,59887.86,-0.0007658377140655759
72789.74511933756,2026-04-11,70,59887.86,0.0005673161374071256
72911.0624318832,2026-04-11,70,59887.86,0.0016666813758825505
73152.70207419568,2026-04-11,70,59887.86,0.003314169815290091
73538.48935210315,2026-04-11,70,59887.86,0.005273725603685664
73448.58870379567,2026-04-11,70,59887.86,-0.0012224978932736663
73398.20533676402,2026-04-11,70,59887.86,-0.0006859678030688432
73486.94155013928,2026-04-11,70,59887.86,0.0012089697965791402
73053.88808483821,2026-04-11,70,59887.86,-0.005892930855009193
72979.83971431734,2026-04-12,152,85111.2,-0.0010136129980499176
73085.90563102519,2026-04-12,152,85111.2,0.0014533591348384611
71795.81856513888,2026-04-12,152,85111.2,-0.017651653280446822
71564.79218802848,2026-04-12,152,85111.2,-0.003217824961502247
71658.39262133169,2026-04-12,152,85111.2,0.0013079117599794632
71817.96361452986,2026-04-12,152,85111.2,0.0022268290895304244
71661.6951211,2026-04-12,152,85111.2,-0.0021758970258277666
71484.30672806092,2026-04-12,152,85111.2,-0.002475358596239041
71741.79142212505,2026-04-12,152,85111.2,0.0036019751166314062
71662.19399624226,2026-04-12,152,85111.2,-0.001109498721804214
71746.64597859567,2026-04-12,152,85111.2,0.0011784733015267612
71630.03448995003,2026-04-12,152,85111.2,-0.0016253232057763523
71552.63541930693,2026-04-12,152,85111.2,-0.0010805393462984814
71456.10546729324,2026-04-12,152,85111.2,-0.0013490761234441484
71491.13137229905,2026-04-12,152,85111.2,0.000490173719610798
71149.9056162426,2026-04-12,152,85111.2,-0.004772980221553258
70911.47145158266,2026-04-12,152,85111.2,-0.0033511522270452954
70779.92731840577,2026-04-12,152,85111.2,-0.0018550472932536977
70904.84604333997,2026-04-12,152,85111.2,0.001764889138303971
70903.77263535118,2026-04-12,152,85111.2,-1.5138711226270196e-05
71150.64375760725,2026-04-12,152,85111.2,0.003481776964473937
71163.53405223005,2026-04-12,152,85111.2,0.000181169051213681
71106.4322764737,2026-04-12,152,85111.2,-0.0008024021925955305
71345.73089938107,2026-04-12,152,85111.2,0.0033653583121275865
71281.69736597982,2026-04-12,152,85111.2,-0.0008975103708945831
70904.50714836456,2026-04-12,152,85111.2,-0.005291543713930813
70756.75105500016,2026-04-13,171,66064.78,-0.0020838744856547242
71165.70954152242,2026-04-13,171,66064.78,0.005779780450975824
71200.90367970068,2026-04-13,171,66064.78,0.0004945378666916245
71068.79552154658,2026-04-13,171,66064.78,-0.0018554281101318404
70995.17192216238,2026-04-13,171,66064.78,-0.0010359483208334241
70922.26986983724,2026-04-13,171,66064.78,-0.0010268592969261414
70855.49027047162,2026-04-13,171,66064.78,-0.0009415885798378376
71046.10954568665,2026-04-13,171,66064.78,0.0026902541283306824
70821.26242203725,2026-04-13,171,66064.78,-0.003164805576085783
70678.34587741118,2026-04-13,171,66064.78,-0.0020179892272239597
70791.57671954377,2026-04-13,171,66064.78,0.0016020584625591194
70757.81212381866,2026-04-13,171,66064.78,-0.0004769578146122111
70942.34306274488,2026-04-13,171,66064.78,0.002607923187383454
71116.96710790826,2026-04-13,171,66064.78,0.0024614924969270646
71583.55893696092,2026-04-13,171,66064.78,0.006560907305631858
72339.61715675824,2026-04-13,171,66064.78,0.010561897606447879
71862.77335070871,2026-04-13,171,66064.78,-0.006591738037764472
72188.72160865474,2026-04-13,171,66064.78,0.004535703852609707
72162.8397916949,2026-04-13,171,66064.78,-0.00035852992521667737
72460.07864955084,2026-04-13,171,66064.78,0.00411900167335344
73381.47419986023,2026-04-13,171,66064.78,0.012715906019998613
73203.04293101993,2026-04-13,171,66064.78,-0.002431557430344511
73221.60423747003,2026-04-13,171,66064.78,0.00025355921976633056
74666.14313470945,2026-04-13,171,66064.78,0.01972831532828101
74514.63006655,2026-04-14,264,51446.25,-0.0020292071051010163
74158.89130980147,2026-04-14,264,51446.25,-0.004774079351005489
74388.23287589433,2026-04-14,264,51446.25,0.003092570048475629
74372.4013312016,2026-04-14,264,51446.25,-0.00021282323938442982
74459.50532558873,2026-04-14,264,51446.25,0.0011711870643953404
74395.7884544637,2026-04-14,264,51446.25,-0.0008557251467951055
74208.53947859819,2026-04-14,264,51446.25,-0.002516929785348343
74561.14077822378,2026-04-14,264,51446.25,0.004751492242038857
74545.48481720747,2026-04-14,264,51446.25,-0.00020997480527928936
74759.88315001455,2026-04-14,264,51446.25,0.002876074028263398
74529.6774912288,2026-04-14,264,51446.25,-0.0030792672364644558
74420.40463273888,2026-04-14,264,51446.25,-0.0014661657230808922
74419.89892258226,2026-04-14,264,51446.25,-6.795315869556617e-06
74447.52478221676,2026-04-14,264,51446.25,0.0003712160327338232
75482.48487597577,2026-04-14,264,51446.25,0.013901873793475517
75181.38556603497,2026-04-14,264,51446.25,-0.003988995731069811
75395.3924398678,2026-04-14,264,51446.25,0.002846540699158462
74651.92842887786,2026-04-14,264,51446.25,-0.00986086797787944
74773.49780939563,2026-04-14,264,51446.25,0.0016284827877366403
74100.7452778941,2026-04-14,264,51446.25,-0.008997205576987244
74263.1900745163,2026-04-14,264,51446.25,0.0021922154225710866
74072.48913347033,2026-04-14,264,51446.25,-0.0025679066688977237
74290.23171793141,2026-04-14,264,51446.25,0.0029395877876972065
74103.7716473976,2026-04-14,264,51446.25,-0.0025098867808323044
74181.10807228928,2026-04-15,380,56286.53,0.0010436233294528474
74573.40267174094,2026-04-15,380,56286.53,0.005288335664511479
74654.99786830232,2026-04-15,380,56286.53,0.0010941594943782995
74341.62437331716,2026-04-15,380,56286.53,-0.004197622449041982
74365.80262765262,2026-04-15,380,56286.53,0.00032523171963605435
74330.25655492964,2026-04-15,380,56286.53,-0.00047798949876143304
74046.70291058748,2026-04-15,380,56286.53,-0.003814780918085736
73907.20613060378,2026-04-15,380,56286.53,-0.0018839026519810176
73761.19237686085,2026-04-15,380,56286.53,-0.001975636225307942
74145.59574331983,2026-04-15,380,56286.53,0.005211458140413239
74016.72781267343,2026-04-15,380,56286.53,-0.0017380389132285456
74032.58109612072,2026-04-15,380,56286.53,0.00021418514322069093
74204.63222618688,2026-04-15,380,56286.53,0.0023239920521314072
74373.37724976474,2026-04-15,380,56286.53,0.0022740497259456927
74069.7053336587,2026-04-15,380,56286.53,-0.004083072832449686
74154.90157819202,2026-04-15,380,56286.53,0.001150217138701226
73820.14400449459,2026-04-15,380,56286.53,-0.004514301368796825
73920.4427234278,2026-04-15,380,56286.53,0.00135869037219849
74112.8124801126,2026-04-15,380,56286.53,0.002602389130765159
74381.43657451161,2026-04-15,380,56286.53,0.0036245297595620674
75065.22777479656,2026-04-15,380,56286.53,0.009193035679002426
74848.27826856509,2026-04-15,380,56286.53,-0.002890146512075309
74755.67507475952,2026-04-15,380,56286.53,-0.0012372120768535666
74994.07056275372,2026-04-15,380,56286.53,0.0031889951867305477
74810.96914134864,2026-04-16,137,35704.58,-0.0024415453119305264
74809.92614171893,2026-04-16,137,35704.58,-1.3941800803940474e-05
74624.49892113969,2026-04-16,137,35704.58,-0.002478644614993586
74960.58296925222,2026-04-16,137,35704.58,0.004503669076125982
74899.68222426217,2026-04-16,137,35704.58,-0.0008124369178803548
74954.96884562605,2026-04-16,137,35704.58,0.0007381422687260386
75046.35475775148,2026-04-16,137,35704.58,0.0012192108613058306
74995.01740779368,2026-04-16,137,35704.58,-0.0006840751975697446
74705.72124858621,2026-04-16,137,35704.58,-0.0038575383966429344
74680.89837503555,2026-04-16,137,35704.58,-0.00033227540188063287
74622.01589094764,2026-04-16,137,35704.58,-0.0007884544156420148
74332.7583953483,2026-04-16,137,35704.58,-0.0038763023505297145
74556.17981114863,2026-04-16,137,35704.58,0.0030056925186610073
74632.85353044435,2026-04-16,137,35704.58,0.0010284019311335157
73705.01360985098,2026-04-16,137,35704.58,-0.012432057421131293
73938.04397589041,2026-04-16,137,35704.58,0.0031616623432557667
74740.25080601992,2026-04-16,137,35704.58,0.010849716695116918
74214.42990809566,2026-04-16,137,35704.58,-0.007035310856648991
74273.00358424732,2026-04-16,137,35704.58,0.0007892491557799364
75017.42674367223,2026-04-16,137,35704.58,0.01002279594873956
75389.68135904678,2026-04-16,137,35704.58,0.004962241862101147
75240.31590673576,2026-04-16,137,35704.58,-0.0019812453059677715
74944.91566812144,2026-04-16,137,35704.58,-0.003926089823712231
74883.21300083205,2026-04-16,137,35704.58,-0.0008233069146761363
75149.1930221427,2026-04-17,422,34281.94,0.0035519312093044153
74977.75409490333,2026-04-17,422,34281.94,-0.0022813142808979503
74787.851905865,2026-04-17,422,34281.94,-0.0025327804404218224
74695.48255658832,2026-04-17,422,34281.94,-0.0012350849358923055
74649.52985426539,2026-04-17,422,34281.94,-0.0006152005549748818
74792.21540789708,2026-04-17,422,34281.94,0.0019114059245952664
74666.08972542649,2026-04-17,422,34281.94,-0.0016863477272699434
74913.00922361523,2026-04-17,422,34281.94,0.003306983117727924
75044.90134871528,2026-04-17,422,34281.94,0.0017606037518311801
75739.35058143485,2026-04-17,422,34281.94,0.009253783005092275
75797.67899200699,2026-04-17,422,34281.94,0.0007701202891807757
75297.00919396247,2026-04-17,422,34281.94,-0.006605344711113292
75589.10032806055,2026-04-17,422,34281.94,0.003879186400958634
76213.45555656118,2026-04-17,422,34281.94,0.008259857913256008
77361.36237765808,2026-04-17,422,34281.94,0.015061734344862243
77956.91427499668,2026-04-17,422,34281.94,0.0076983119096492025
77828.185699857,2026-04-17,422,34281.94,-0.0016512784829526561
77862.89905005145,2026-04-17,422,34281.94,0.00044602543258975835
77498.81630549654,2026-04-17,422,34281.94,-0.004675946426305977
77164.03670386429,2026-04-17,422,34281.94,-0.004319802773665171
77436.59527540709,2026-04-17,422,34281.94,0.0035321969039645573
77362.87288021417,2026-04-17,422,34281.94,-0.000952035596744949
77496.71066229149,2026-04-17,422,34281.94,0.0017300001550426547
77308.43885337995,2026-04-17,422,34281.94,-0.0024294167752740847
77128.44334858148,2026-04-18,149,21864.85,-0.002328277578335758
77169.64712633878,2026-04-18,149,21864.85,0.0005342228621298961
77201.78314338902,2026-04-18,149,21864.85,0.00041643338082963943
77315.4096324451,2026-04-18,149,21864.85,0.0014718117176779622
77013.53238285403,2026-04-18,149,21864.85,-0.0039044900754736656
77158.48113774008,2026-04-18,149,21864.85,0.001882120588437175
77152.68049883858,2026-04-18,149,21864.85,-7.517824114677829e-05
77131.3006381946,2026-04-18,149,21864.85,-0.0002771110544150801
76998.06796704927,2026-04-18,149,21864.85,-0.0017273489496864025
76755.0998125113,2026-04-18,149,21864.85,-0.003155509754373953
76617.80623429554,2026-04-18,149,21864.85,-0.0017887225546070473
76188.45755869409,2026-04-18,149,21864.85,-0.00560377145605695
76072.68979550186,2026-04-18,149,21864.85,-0.001519492150146795
76224.9598173141,2026-04-18,149,21864.85,0.002001638462128419
76137.19860160364,2026-04-18,149,21864.85,-0.0011513448602766818
76251.58670751007,2026-04-18,149,21864.85,0.0015023944669276812
76181.98651177097,2026-04-18,149,21864.85,-0.0009127704582210239
75927.57132288165,2026-04-18,149,21864.85,-0.003339571472713132
75864.95221180288,2026-04-18,149,21864.85,-0.0008247216391589207
75653.54136303878,2026-04-18,149,21864.85,-0.0027866734585673125
75670.66377392902,2026-04-18,149,21864.85,0.00022632662769983547
75757.95160113281,2026-04-18,149,21864.85,0.0011535226843597535
75828.32687513834,2026-04-18,149,21864.85,0.0009289490082315943
75830.19171188552,2026-04-18,149,21864.85,2.4592877411633296e-05
75728.45681761758,2026-04-19,409,29498.27,-0.001341614625668841
75652.21984514158,2026-04-19,409,29498.27,-0.0010067149877306392
75642.12663561944,2026-04-19,409,29498.27,-0.00013341590693305427
75558.77945979389,2026-04-19,409,29498.27,-0.001101861879519106
75540.50887836353,2026-04-19,409,29498.27,-0.00024180620122493668
75681.49533537882,2026-04-19,409,29498.27,0.0018663689073408207
75569.83917977821,2026-04-19,409,29498.27,-0.0014753428840934557
75407.80704076507,2026-04-19,409,29498.27,-0.00214413767148125
75295.98459973742,2026-04-19,409,29498.27,-0.0014829027048511856
75244.24719211207,2026-04-19,409,29498.27,-0.0006871204075539206
75020.97270538584,2026-04-19,409,29498.27,-0.0029673296638369484
75236.36654292562,2026-04-19,409,29498.27,0.00287111496655279
75599.26577131222,2026-04-19,409,29498.27,0.004823455000043664
75624.6529610848,2026-04-19,409,29498.27,0.0003358126499453107
75920.89178630568,2026-04-19,409,29498.27,0.003917225582156902
76024.76202757412,2026-04-19,409,29498.27,0.0013681377921745952
75840.65451654213,2026-04-19,409,29498.27,-0.0024216782285384486
75495.36817299578,2026-04-19,409,29498.27,-0.004552786968248568
74800.94102146984,2026-04-19,409,29498.27,-0.00919827491846481
74795.1465182244,2026-04-19,409,29498.27,-7.746564637178821e-05
74974.34476516958,2026-04-19,409,29498.27,0.0023958539462385353
74689.24400809643,2026-04-19,409,29498.27,-0.003802644197373417
74460.14184607656,2026-04-19,409,29498.27,-0.003067405020126257
74137.21873636951,2026-04-19,409,29498.27,-0.004336858642770114
73856.05501487634,2026-04-20,201,59544.58,-0.003792477331702737
74346.05375810764,2026-04-20,201,59544.58,0.00663451010391225
74623.05265769569,2026-04-20,201,59544.58,0.003725805010300842
74458.21813860718,2026-04-20,201,59544.58,-0.002208895417943113
74653.54610763465,2026-04-20,201,59544.58,0.00262332317251901
74581.28237935815,2026-04-20,201,59544.58,-0.0009679878859648605
74277.51462154883,2026-04-20,201,59544.58,-0.0040729757939022004
74789.56984853405,2026-04-20,201,59544.58,0.006893812072121586
74795.97600729625,2026-04-20,201,59544.58,8.565577760610843e-05
74741.97729093608,2026-04-20,201,59544.58,-0.0007219468110812866
75062.12403807922,2026-04-20,201,59544.58,0.004283359348348004
75045.02524645194,2026-04-20,201,59544.58,-0.00022779520092708339
75179.56431310959,2026-04-20,201,59544.58,0.0017927779518469578
75285.69738107114,2026-04-20,201,59544.58,0.001411727627464332
75290.96918392694,2026-04-20,201,59544.58,7.00239625743837e-05
75004.42275652137,2026-04-20,201,59544.58,-0.0038058538827621113
75687.721421251,2026-04-20,201,59544.58,0.009110111638986229
75340.28666497084,2026-04-20,201,59544.58,-0.004590371459942011
75921.15197965335,2026-04-20,201,59544.58,0.007709889892847821
76437.62877231697,2026-04-20,201,59544.58,0.006802805004882284
76314.88533036472,2026-04-20,201,59544.58,-0.0016057986612569852
76302.84677235561,2026-04-20,201,59544.58,-0.000157748491097065
75970.00268011336,2026-04-20,201,59544.58,-0.004362145140341389
75992.70086029985,2026-04-20,201,59544.58,0.0002987781938361689
75874.54629352967,2026-04-21,180,36399.19,-0.0015548146786806827
76085.88237404238,2026-04-21,180,36399.19,0.002785335673641365
75921.29817954023,2026-04-21,180,36399.19,-0.0021631370941201933
75628.03723799669,2026-04-21,180,36399.19,-0.003862696615777539
75728.13586903199,2026-04-21,180,36399.19,0.0013235651048340014
75814.67217221636,2026-04-21,180,36399.19,0.001142723271757795
75832.33172653822,2026-04-21,180,36399.19,0.0002329305636479262
76008.88286643253,2026-04-21,180,36399.19,0.0023281776502794838
76125.0717533993,2026-04-21,180,36399.19,0.0015286224791772884
76542.40965523037,2026-04-21,180,36399.19,0.005482266120983015
76367.38771266557,2026-04-21,180,36399.19,-0.0022866008968510654
76784.39417696862,2026-04-21,180,36399.19,0.005460530689776144
76479.91862901945,2026-04-21,180,36399.19,-0.003965331122460003
75992.30702339568,2026-04-21,180,36399.19,-0.0063756815431383895
75911.10361927166,2026-04-21,180,36399.19,-0.001068574008406209
75762.711638902,2026-04-21,180,36399.19,-0.0019548125806985173
75803.94428247478,2026-04-21,180,36399.19,0.000544233999560495
75861.34549918868,2026-04-21,180,36399.19,0.0007572325854179329
75556.47668629252,2026-04-21,180,36399.19,-0.004018763586251306
75598.61267682334,2026-04-21,180,36399.19,0.0005576754287492935
74995.37782854948,2026-04-21,180,36399.19,-0.007979443364293348
75763.05667180788,2026-04-21,180,36399.19,0.010236348765565673
75574.10377442642,2026-04-21,180,36399.19,-0.002493997809512538
75629.08968346077,2026-04-21,180,36399.19,0.0007275760649239071
76350.25202878818,2026-04-22,199,57140.64,0.00953551534661834
76308.7293299303,2026-04-22,199,57140.64,-0.0005438449481767194
76322.61641898053,2026-04-22,199,57140.64,0.0001819855889644284
77536.75470746626,2026-04-22,199,57140.64,0.01590797519074294
77587.83202645402,2026-04-22,199,57140.64,0.0006587497655849983
77478.20552898936,2026-04-22,199,57140.64,-0.0014129341496136316
78016.40224612548,2026-04-22,199,57140.64,0.006946427236685926
77988.76554637455,2026-04-22,199,57140.64,-0.0003542421715851951
78067.63707556471,2026-04-22,199,57140.64,0.001011319112921072
78058.08975780573,2026-04-22,199,57140.64,-0.00012229546219943987
78024.52473191661,2026-04-22,199,57140.64,-0.0004300006058727268
78144.37988534916,2026-04-22,199,57140.64,0.0015361215444036347
78287.86829838748,2026-04-22,199,57140.64,0.0018361961954120876
78273.8966848666,2026-04-22,199,57140.64,-0.00017846460536674602
78815.99780735128,2026-04-22,199,57140.64,0.00692569484137473
79080.63292286295,2026-04-22,199,57140.64,0.0033576319893648954
79321.15968354288,2026-04-22,199,57140.64,0.003041538133800037
78751.70323522005,2026-04-22,199,57140.64,-0.007179124089898736
78923.92967916405,2026-04-22,199,57140.64,0.002186955162475579
79026.34137679906,2026-04-22,199,57140.64,0.0012976000821465217
78946.3912548935,2026-04-22,199,57140.64,-0.0010116895267154868
78453.79426420951,2026-04-22,199,57140.64,-0.0062396391127435
78791.52632630398,2026-04-22,199,57140.64,0.004304853133770381
78602.89731358779,2026-04-22,199,57140.64,-0.0023940266359990803
78194.78334884858,2026-04-23,358,69554.92,-0.005192098239216736
78406.2930435807,2026-04-23,358,69554.92,0.0027049079960810296
78357.18396749758,2026-04-23,358,69554.92,-0.0006263410011723147
77985.92377137982,2026-04-23,358,69554.92,-0.00473804924219523
77745.85432228484,2026-04-23,358,69554.92,-0.0030783689861616503
